Transaction_unique_identifier,Price,Date_of_Transfer,Postcode,Property_Type,Old_New,Duration,PAON,SAON,Street,Locality,Town_City,District,County,PPD_Category_Type,Record_Status,count
{FC551016-BA42-4340-8BAA-DABE02682C09},175000,1995-01-17 00:00,N12 8LR,F,N,L,CAVENDISH HOUSE,FLAT 19,WOODSIDE GRANGE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{7E2169FF-D4C0-43DF-9B61-0C2D9464B813},77250,1995-09-05 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 9,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{2A289E9C-E4EA-CDC8-E050-A8C063054829},31500,1995-01-17 00:00,N12 9UD,F,Y,L,99,FLAT 2,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{8AC6567C-A982-44B0-A9B3-A25BC9FD6BA6},100000,1995-02-23 00:00,N12 8LS,F,N,L,"DEVONSHIRE HOUSE, 45",FLAT 17,WOODSIDE AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{8BA7335D-3222-4B8D-8BB1-13725BA68E5E},192000,1995-08-02 00:00,N12 8SP,F,Y,L,FALCON COURT,FLAT C,WOODSIDE GRANGE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9C-E51D-CDC8-E050-A8C063054829},30500,1995-02-16 00:00,N12 9UD,F,N,L,99,FLAT 4,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,4
{A797A223-5603-4C33-9AB1-08B6CA1B4A80},125000,1995-02-23 00:00,N12 8LS,F,N,L,"DEVONSHIRE HOUSE, 45",FLAT 5,WOODSIDE AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{E5529358-9DCB-4753-92C0-00A12AE6DD52},132000,1995-01-12 00:00,N12 8LR,F,Y,L,CAVENDISH HOUSE,FLAT 17,WOODSIDE GRANGE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{2A289E9E-20A6-CDC8-E050-A8C063054829},49500,1995-02-28 00:00,N12 9TE,F,N,L,CORNELIUS COURT,FLAT 3,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{6E9B2474-C724-4EFA-BE49-0110E1E9D67E},110000,1995-02-23 00:00,N12 8LS,F,Y,L,"DEVONSHIRE HOUSE, 45",FLAT 9,WOODSIDE AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{86083CC9-C76E-42E3-8476-01C0DB6B11B6},137500,1995-01-19 00:00,N12 8LR,F,Y,L,CAVENDISH HOUSE,FLAT 16,WOODSIDE GRANGE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{7D3D136D-AC9D-4258-9563-C2A014204374},55000,1995-05-15 00:00,N12 9UE,F,N,L,HENLEY HOUSE,FLAT 14,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{2A289E9E-7505-CDC8-E050-A8C063054829},40000,1996-05-30 00:00,N12 9LB,F,N,L,CARDREW COURT,FLAT 12,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,6
{DF7ECB53-2E36-4A8A-9E3E-38F1D9E5E178},118000,1996-09-25 00:00,N12 8HL,F,N,L,"QUEENSGATE COURT, 44",FLAT 7,ALEXANDRA GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9F-C264-CDC8-E050-A8C063054829},50000,1996-08-02 00:00,N12 7DG,F,N,L,"GARDEN COURT, 63",FLAT 27,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{AD0CCBE1-AB0A-4DB9-857F-BFB5537F5945},52750,1996-03-29 00:00,N12 9TD,S,N,L,MICHELLE COURT,FLAT 4,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{7051D5A9-C87D-4EF1-B5E9-BC68E7DBB8AA},68500,1996-08-06 00:00,N12 8NP,F,N,L,287,FLAT 3,BALLARDS LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{2D21F397-1015-4CD2-ABCF-4444F5AFAF04},58000,1996-07-31 00:00,N12 0JR,F,N,L,1,FIRST FLOOR MAISONETTE,BOW LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{2A289E9F-F01D-CDC8-E050-A8C063054829},48000,1996-09-09 00:00,N12 8NX,F,N,L,SHARON COURT,FLAT 3,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2
{128BC401-A966-47BD-BFC5-47F470557708},60000,1996-04-10 00:00,N12 8DP,F,N,L,2,FLAT A,NETHERFIELD ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{72CFEF41-B6F0-41A6-BD3D-D097B6730FD7},59950,1996-12-20 00:00,N12 9PL,F,N,L,DEEPDENE,4,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{1C7383B5-E2DA-41D9-A799-597D5E7B7DE4},67000,1996-12-20 00:00,N12 8AE,F,N,L,GAINSBOROUGH COURT,FLAT 26,NETHER STREET,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{32C52BD0-D0AF-4EC0-9195-2C625409A040},150000,1996-12-17 00:00,N12 7DP,F,N,L,"WOODSIDE GRANGE, 77",FLAT 13,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{4A57A572-C058-4C27-BEC4-5620BC567353},95000,1996-07-09 00:00,N12 8XA,F,N,L,ARDEN GRANGE,FLAT 16,AVENUE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{4E707773-2999-45E7-B50D-49B5A881C259},57000,1996-03-29 00:00,N12 0LG,F,N,L,HURSTWOOD COURT,FLAT 296,WOODHOUSE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{FBD2012C-4B31-44EB-B228-534A23D9F975},69500,1996-11-08 00:00,N12 9BL,F,Y,L,"WATERVILLE LODGE, 23",FLAT 5,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{5C61B85C-8C51-44AC-8990-4FB12BCCE0E0},105000,1996-03-15 00:00,N12 8EU,F,N,L,"WESTLEIGH COURT, 122 - 124",FLAT 5,NETHER STREET,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{E4C40EEE-1E1A-4AE0-8A35-4C8C7CFF868B},71000,1996-11-29 00:00,N12 9AN,F,N,L,133A,FLAT 3,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{198C108B-C4A3-443B-BCE0-D92809EA11CE},68000,1996-11-12 00:00,N12 9LW,F,N,L,HERMISTON COURT,FLAT 5,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{F565BED2-1F8B-4473-985F-753668F30100},82500,1996-02-29 00:00,N12 0JL,F,N,L,BARRYMORE,FLAT 2,BOW LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{BA654652-2039-40A0-9000-243654D42B13},56000,1996-12-13 00:00,N12 0AY,F,N,L,GRANVILLE PLACE,84,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{051BDA5D-532D-4688-8090-DD752C050DB5},56000,1996-10-28 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 9,ASHBOURNE CLOSE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{522E170D-5F67-421F-AF5A-CF9863258AE1},66000,1996-08-15 00:00,N12 8RF,F,N,L,BEECHOLME,FLAT 8,WOODSIDE PARK ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{830F8799-818D-4AA8-B8C7-00055F0885FF},62000,1996-07-05 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 4,FRIERN WATCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{2B610858-93BF-4A77-AB3E-C169501B9032},205000,1996-08-15 00:00,N12 8SP,F,Y,L,FALCON COURT,FLAT E,WOODSIDE GRANGE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{B1E7D249-944B-448A-9783-847FF0E8C419},69950,1996-11-07 00:00,N12 9BL,F,Y,L,"WATERVILLE LODGE, 23",FLAT 7,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{1837E2F6-066E-4BF0-A9BA-8864D8321609},72000,1996-10-24 00:00,N12 9JX,F,N,L,"GOLFERS VIEW, 54",FLAT 1,FINCHLEY PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{B944AB38-2720-4E76-BD09-41BBD6B0DCC0},60000,1996-02-16 00:00,N12 0AR,F,N,L,NORTH GATES,FLAT 25,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{1E663133-4D22-4F6B-BD66-48EB9D728004},58000,1996-09-04 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 38,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{028990A6-B15E-4A32-B6A7-818F4BD76E3B},79000,1996-04-03 00:00,N12 0HH,F,N,L,"GLOWHILL COURT, 19",FLAT 4,GRANVILLE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{62E157EE-B970-4233-A525-933B2A00560E},73500,1996-08-30 00:00,N12 8PA,F,N,L,GREEN LAWNS,8,MOSS HALL GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{F30DE1CA-E78C-4587-8386-0C6B19CF21B0},63500,1996-04-25 00:00,N12 8EF,F,N,L,"ROBSON COURT, 7",FLAT 8,DALE GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{EF8ED6C7-41A7-4887-BC6F-F292F824670D},73500,1996-12-06 00:00,N12 9BL,F,Y,L,"WATERVILLE LODGE, 23",FLAT 2,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{5F549724-D145-4F95-A070-9E3CD11E72AE},55000,1996-03-12 00:00,N12 0AX,F,N,L,GRANVILLE PLACE,32,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{FAAC2823-556E-4CC1-9989-105FDFBCB7ED},57500,1996-09-06 00:00,N12 8XB,F,N,L,"BARCLAY COURT, 15",FLAT 6,DALE GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{579E08F9-FF2D-4514-AC8E-0CDDE3F332FB},78000,1996-12-13 00:00,N12 8BB,F,N,L,ALDWICK COURT,FLAT 3,SONIA GARDENS,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{B0F695D1-BEA3-43B2-AD71-FA1BC141E916},52000,1996-01-12 00:00,N12 8QU,F,N,L,16,FLAT 1,WOODSIDE GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{241CA6DA-3F30-46F0-B0CF-C4850E6E6F2B},55250,1996-07-15 00:00,N12 0AX,F,Y,L,GRANVILLE PLACE,47,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{A4D7F798-522D-4633-808B-9B108871E054},70500,1996-09-13 00:00,N12 9BL,F,Y,L,"WATERVILLE LODGE, 23",FLAT 1,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{2A989914-3E34-4E01-932E-962E8D4A91C4},66000,1996-03-04 00:00,N12 0NS,F,N,L,47,FLAT 2,CHURCHFIELD AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{D07F26E9-66E2-40BA-B8B1-9B60F1DC6653},76250,1996-03-06 00:00,N12 9AQ,F,N,L,"WHITTEN LODGE, 129",5,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,6
{7FBC4FE0-6675-4905-94A9-AA52AF1C703B},60000,1996-02-28 00:00,N12 8NN,F,N,L,ALBANY,12,ALEXANDRA GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{AEB64936-E108-49B1-98B9-A6CFF0324BD7},118000,1996-06-14 00:00,N12 8HL,F,N,L,"QUEENSGATE COURT, 44",FLAT 6,ALEXANDRA GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{2A289E9D-BD0E-CDC8-E050-A8C063054829},50000,1996-10-31 00:00,N12 9UD,F,N,L,99,FLAT 4,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,4
{2A289E9D-DE87-CDC8-E050-A8C063054829},47500,1996-06-06 00:00,N12 0ND,F,N,L,HALLIWICK COURT,16,WOODHOUSE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{062A3649-9B30-408B-A6FE-AFB145290451},115000,1996-09-02 00:00,N12 7DP,F,N,L,79,FLAT 10,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9E-0349-CDC8-E050-A8C063054829},49500,1996-01-07 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 32,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9E-1E82-CDC8-E050-A8C063054829},43500,1996-11-01 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 19,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,3
{A9C3F8F4-5F79-49B2-89D4-9F6E824FCC2A},58000,1996-07-19 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 7,FRIERN WATCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{2A289E9D-9101-CDC8-E050-A8C063054829},47500,1996-07-16 00:00,N12 8PJ,F,N,L,3,FLAT 4,MOSS HALL GROVE,,LONDON,BARNET,GREATER LONDON,A,A,5
{2A289E9D-D4D7-CDC8-E050-A8C063054829},40000,1996-07-04 00:00,N12 9LX,F,N,L,SHERWOOD COURT,FLAT 4,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9D-F6DD-CDC8-E050-A8C063054829},49000,1996-09-06 00:00,N12 0ND,F,N,L,HALLIWICK COURT,15,WOODHOUSE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{2A289E9D-B98D-CDC8-E050-A8C063054829},50000,1996-02-28 00:00,N12 8NX,F,N,L,SHARON COURT,FLAT 1,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,5
{102B08C1-F5E0-45E7-9DD3-081580AA7511},64000,1996-06-20 00:00,N12 9BL,F,Y,L,"WATERVILLE LODGE, 23",FLAT 6,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{B4395C8E-98A5-48F2-90BF-64B37C5AB57D},88000,1996-12-06 00:00,N12 8RE,F,N,L,47,FLAT A,WOODSIDE LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,7
{2A289E9E-8E96-CDC8-E050-A8C063054829},40000,1996-04-01 00:00,N12 9LP,F,N,L,"KINGSCLERE COURT, 116",FLAT 12,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{2A289E9E-AF89-CDC8-E050-A8C063054829},46500,1996-02-16 00:00,N12 7NY,F,N,L,9,FLAT 4,WESTBURY ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{6A785609-6902-4D1A-B5FD-9FBF2484BC8B},56000,1996-11-29 00:00,N12 9TR,F,N,L,WAVERLEY COURT,FLAT 3A,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{B7DB527E-BD79-4427-B2BE-130B48BD7908},52500,1996-05-31 00:00,N12 7DD,F,N,L,"FOUR ACRES, 127",FLAT 29,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{D6FE2ADA-217F-4E62-8D4F-130FE5658254},63500,1996-07-24 00:00,N12 9LB,F,N,L,CARDREW COURT,FLAT 12,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,6
{6F7FC69F-F51C-403A-98F0-615FA3BC6BE9},54500,1996-12-18 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 21,GAINSBOROUGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{2A289E9E-D8E2-CDC8-E050-A8C063054829},45000,1996-11-27 00:00,N12 7DG,F,N,L,"GARDEN COURT, 63",FLAT 8,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{2A289E9E-D8F0-CDC8-E050-A8C063054829},47000,1996-06-26 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 13,GAINSBOROUGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9E-7260-CDC8-E050-A8C063054829},36000,1996-06-24 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 44,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,3
{7D42DEE0-8833-4A66-ACD2-9C9309ED4435},74000,1996-03-29 00:00,N12 9NP,F,N,L,WESTWOOD LODGE,FLAT 4,TORRINGTON GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{DF001670-29DD-43CF-88AB-3C1A8E31ED8E},57500,1996-06-27 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 43,HOLDEN AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{38D87206-AEA8-4906-9738-FDECD7D606AC},58000,1996-09-27 00:00,N12 9LS,F,N,L,DUDLEY COURT,FLAT 5,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{E0429AF8-57F8-40A1-B6CB-4A79ADAAE610},103080,1996-11-01 00:00,N12 9LA,F,N,L,66,FLAT 2,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{1AA11D84-0B44-4A6A-95C7-6FA02E264622},88500,1996-12-06 00:00,N12 9RW,F,N,L,910,FLAT 1,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{3DD8D385-FBE1-4A47-806F-4D440763106C},58000,1996-01-12 00:00,N12 8EL,F,N,L,WORCESTER COURT,FLAT 13,AVONDALE AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{7EF9D292-2039-4AE7-8348-582F66C72EBB},55000,1996-03-15 00:00,N12 9AN,F,N,L,133A,FLAT 3,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{E04FCB08-7B77-41DC-B0BC-69D8E3DFB7B3},67750,1996-12-06 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 39,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{FE35417B-DA19-43CC-BB0F-7D6F3E110934},57000,1996-02-22 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 52,HOLDEN AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{B2B70CBF-4713-41B8-9FB1-4E3F479E9D87},107250,1996-11-18 00:00,N12 7DP,F,N,L,"WOODSIDE GRANGE, 77",FLAT 14,HOLDEN ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{EC137C81-DD0C-4DEF-96E7-2B89619CEDB7},65000,1996-06-10 00:00,N12 9AJ,F,N,L,PARK VIEW COURT,6,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{EBDDD061-8558-4694-9073-4E5FF09A744D},60000,1996-06-18 00:00,N12 9LB,F,N,L,CARDREW COURT,FLAT 21,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{21552C31-FD3A-4385-92B1-824F316E4D2B},55000,1996-07-10 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 1,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{A90272B0-8521-496C-8482-5F9C9553F94C},114500,1996-12-12 00:00,N12 7DN,F,N,L,"VICARAGE COURT, 38 - 40",FLAT 15,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{E2BF3AE7-2496-40BC-B720-4EA3DA039CD9},64000,1996-07-31 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 31,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{FC9EF92A-1F4E-4D56-9FD2-06F3C866AF7E},59000,1996-11-01 00:00,N12 9LB,F,N,L,CARDREW COURT,FLAT 4,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{2EBBD079-44BF-4CEC-8575-3489DD2E763E},59950,1996-10-24 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 15,FRIERN WATCH AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2A4AA94D-E045-4940-A621-311233382719},54000,1996-05-08 00:00,N12 9JW,F,N,L,THE GLADE,1,FINCHLEY PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{228E02F1-4832-45EB-A2BB-6AB32F592E8A},88500,1996-04-03 00:00,N12 8RE,F,N,L,EVERSLEY,FLAT 1,WOODSIDE LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{95CDD178-EED2-4BC2-A863-2DCF786BC9E8},65000,1996-12-16 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 14,KINGSWAY,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{FEF993A1-A5DE-4CED-9C27-07C6BCCDD3F3},59950,1996-07-15 00:00,N12 8HG,F,N,L,36,FLAT 5,ALEXANDRA GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{670377E8-42AE-4AA0-87B8-09E64CDAC22D},98000,1996-07-11 00:00,N12 9TB,F,N,L,"GABLE LODGE, 17 - 19",FLAT 2,TORRINGTON PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{5638C6E3-2BE1-4E33-A39F-DC408DA5BD36},67500,1996-11-29 00:00,N12 8XA,F,N,L,ARDEN GRANGE,FLAT 2,AVENUE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{5B56825A-C011-4663-B8E7-DDBA3CD49A1F},56500,1996-01-08 00:00,N12 8AZ,F,N,L,"GRIFFIN LODGE, 31",FLAT 11,WOODSIDE AVENUE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2B6315C7-4D7C-48B2-A517-E15C3B6E5638},100000,1996-01-18 00:00,N12 8BN,F,N,L,"DOWNING COURT, 60",FLAT 4,GAINSBOROUGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{8CC26974-81B7-46CA-BE6C-F8D98F0DFE5D},240000,1996-04-17 00:00,N12 9LA,S,N,F,"CLARENCE COURT, 64",FLAT 1,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,4
{2A289E9D-5A02-CDC8-E050-A8C063054829},48000,1996-11-25 00:00,N12 0AR,F,N,L,NORTH GATES,FLAT 31,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{3950811E-A96F-4CCA-B738-E5186301BAED},68500,1996-06-25 00:00,N12 9JX,F,N,L,"GOLFERS VIEW, 54",FLAT 4,FINCHLEY PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{D3415C92-F4F9-4B5F-AEA2-EC11E535B8E5},68500,1996-08-16 00:00,N12 8AE,F,N,L,GAINSBOROUGH COURT,FLAT 6,NETHER STREET,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9D-5B2B-CDC8-E050-A8C063054829},45000,1996-12-19 00:00,N12 0ND,F,N,L,HALLIWICK COURT,21,WOODHOUSE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{3ADA558E-C612-4625-8BE6-18DB943B9214},57000,1996-09-27 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 8,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{2D607BA8-C467-4BE1-B307-200785707AA4},70000,1996-01-30 00:00,N12 9LL,F,N,L,"WHITEFRIARS COURT, 108",FLAT 12,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{4D78D402-0FF5-41D5-9C98-F58DA09AE1EE},72500,1996-01-09 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 34,FRIERN PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{2D1425A8-A6A9-4C89-BDC6-DB0AC3BE7E2A},105000,1996-12-12 00:00,N12 8TJ,F,N,L,"ORCHARD LODGE, 31",FLAT 3,WOODSIDE GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{952E9A6D-0B59-4E83-BE84-AFDDB80A43FB},56000,1996-11-13 00:00,N12 0EP,F,N,L,"MEDINA LODGE, 252",FLAT 5,BALLARDS LANE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{FC1E5BD2-2F90-49D5-AA3D-A59DA193A17F},85500,1996-01-29 00:00,N12 8HG,F,N,L,34,FLAT 2,ALEXANDRA GROVE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{65A078A4-3EF0-45A2-A739-919709947EC3},84100,1996-12-06 00:00,N12 8AA,F,N,L,63,GROUND FLOOR FLAT,GAINSBOROUGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,3
{2DE33603-5E2F-4C0D-BD52-3749DD6DDE41},65000,1997-10-16 00:00,N12 9NG,F,N,L,ARUNDEL COURT,FLAT 34,WOODHOUSE ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9E-443B-CDC8-E050-A8C063054829},43000,1997-06-20 00:00,N12 7ED,F,N,L,"SYLVAN COURT, 102 - 106",FLAT 19,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{2A289E9D-CBCE-CDC8-E050-A8C063054829},47000,1997-01-30 00:00,N12 0DS,F,N,L,"CHELWOOD LODGE, 11",FLAT 7,CHRISTCHURCH AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{DC73BB61-81B4-440A-B436-54CA766D4F07},65000,1997-01-20 00:00,N12 8SB,F,N,L,ASHBOURNE COURT,FLAT 65,ASHBOURNE CLOSE,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{86A72EDD-DB16-42DB-8045-584323595AAC},74500,1997-05-30 00:00,N12 0AX,F,N,L,GRANVILLE PLACE,41,HIGH ROAD,LONDON,LONDON,BARNET,GREATER LONDON,A,A,2
{3C9C5E46-2EA3-48EB-8F26-584B43B122E9},72500,1997-01-28 00:00,N12 9JX,F,N,L,"GOLFERS VIEW, 54",FLAT 9,FINCHLEY PARK,LONDON,LONDON,BARNET,GREATER LONDON,A,A,5
{2A289E9F-8276-CDC8-E050-A8C063054829},41000,1997-03-27 00:00,N12 9LH,F,N,L,107,FLAT 2,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{2A289E9F-C88D-CDC8-E050-A8C063054829},48000,1997-05-01 00:00,N12 8QU,F,N,L,6,SECOND FLOOR FLAT,WOODSIDE GROVE,,LONDON,BARNET,GREATER LONDON,A,A,6
{2A289E9F-AFA4-CDC8-E050-A8C063054829},46500,1997-04-01 00:00,N12 9TH,F,N,L,DAMON HOUSE,FLAT 1,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{2A289E9E-94A8-CDC8-E050-A8C063054829},45500,1997-04-24 00:00,N12 0HN,F,N,L,SPENCER COURT,FLAT 1,GRANVILLE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{2A289E9F-520C-CDC8-E050-A8C063054829},49000,1997-10-16 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 22,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,5
